,bench_att,bench_neu,bench_def,bench_att_HV,bench_neu_HV,bench_def_HV,bt_att,bt_neu,bt_def,bt_att_hv,bt_neu_hv,bt_def_hv
2020-07-27,270.9267479001041,231.82451506452455,218.10928929433828,0.10089346023761954,0.088427968219777,0.05841081820319216,367.2602530364959,306.35640465393095,251.21177838554374,0.09930551881821853,0.013086911636748837,0.057353234419525514
2020-07-28,269.8859735899921,231.05896824903382,217.67501493635183,0.10176476983160712,0.08918057164039496,0.05886256576112813,365.92378240375206,306.5313856628421,250.74213351688377,0.10002754148615663,0.013027142674360474,0.057715245603557806
2020-07-29,272.4923340701099,233.05534511880768,219.01813298845298,0.10401189314114936,0.09122552857346483,0.06040501216173806,369.47260200328515,306.9517147836688,252.29433592433924,0.1025555841007125,0.013236170356748254,0.05943362664762829
2020-07-30,271.8140777695652,232.56513369817628,218.76338916311272,0.10459408660430645,0.09173641050644439,0.06073849557455319,368.4279987586944,307.15731573104887,251.95082320861812,0.10340187381475631,0.013236587384608691,0.059921643396916885
2020-07-31,272.41687335710486,233.03077771673097,219.08711329927453,0.1029889604800388,0.09027659737004184,0.05962403345094322,369.02413740806264,307.2943173484805,252.234296713829,0.10167132821746828,0.013017232168662634,0.0587308105012645
2020-08-03,274.49410092496834,234.6068507620801,220.10908272676477,0.09368859163125562,0.08221722468849994,0.05455754638078799,371.8174148546187,307.4666578056338,253.40135406875606,0.09234319308273427,0.01295947843602647,0.053648414999038455
2020-08-04,275.90168965654334,235.72096530809293,220.95049431390768,0.08764427763669362,0.077121799306882,0.05180020548636747,373.7610786575285,308.08268655910524,254.38440889129632,0.08601601550695039,0.01364992233345807,0.050757488047446814
2020-08-05,277.5010348572727,236.872727006625,221.53761460466387,0.08763327443393829,0.0770203467607939,0.051550195362511715,375.98508473167095,307.5475967699054,255.08211754989617,0.08618277670225567,0.01573015057777311,0.05057497985162765
2020-08-06,279.3881564084049,238.33416989183314,222.56173503694535,0.08847183608395806,0.07795867284694148,0.0526578329338377,378.470517222592,308.02325254726446,256.2315929283141,0.08668077849858692,0.014527523683484783,0.05153820202218528
2020-08-07,278.5583870039936,237.67641308202633,222.06247303781512,0.09018699879650692,0.07964026907383381,0.05424106392503884,377.4339952726332,307.65118932724033,255.69242978515618,0.0882840505507107,0.014709240024874816,0.05304146127009299
2020-08-10,279.6322985053058,238.46018326330073,222.49014146490097,0.08561459892274358,0.07551569059202265,0.051239730533313224,378.9973205121961,307.40501532897986,256.22770001468655,0.08416205453566682,0.015208964389606077,0.05028772791987896
2020-08-11,278.42422221746403,237.47338403901944,221.6685548962593,0.08628993066593386,0.07634974134558248,0.05256578440190809,377.8039749172178,306.55260835456886,255.35881986713406,0.08378049830243905,0.01822759401431123,0.05123285142555853
2020-08-12,281.78651574544864,239.9510035077084,223.08532443056106,0.09284334528399828,0.08180045635342803,0.05532562856944375,379.0747203388181,305.9705016323093,256.960158830452,0.08315730535834688,0.01970241936630402,0.053868216772356176
2020-08-13,281.1273708128925,239.35204529619108,222.44165529203414,0.09151859817427896,0.08099055779399164,0.055959470250258145,377.8535591379133,304.840134297562,256.1986202293396,0.08242382289569676,0.02369493764127168,0.05460725832234292
2020-08-14,280.3864996481891,238.76816055841337,222.00702456312177,0.0929929542158439,0.0823302064243031,0.05694099351612366,377.24012085513743,304.5520238071445,255.68379200172427,0.08310763092727716,0.023518051544803447,0.055641270280585825
2020-08-17,281.98920558538396,240.01299466962703,222.88851572027207,0.0910319182054903,0.08058501654544864,0.05573602671851441,378.3660403326002,304.97509113388094,256.67701640911105,0.08009653596640647,0.023626973603845042,0.054686848807799296
2020-08-18,281.19958264856297,239.45724107789883,222.6408078230858,0.09229548687463328,0.08160829580135562,0.056184740504986855,378.23422819862043,305.4006259704593,256.3312973272324,0.0802705134449708,0.024105289289931286,0.05528624337322497
2020-08-19,280.1777976363178,238.64553060693632,222.02027846155167,0.09410429670481468,0.08330730369212175,0.05759944976611539,377.35797034568463,304.9315768390659,255.6283153463364,0.08121128184093301,0.024313888971447737,0.056682859844439624
2020-08-20,279.7323106127735,238.35838789281735,221.96611538457873,0.08452723524318362,0.07510613949703952,0.0528121594103627,377.4589468042341,305.4620324447635,255.48630617504122,0.07045193855674772,0.024963787374014584,0.052296236078518035
2020-08-21,280.59427939901315,239.03575647401698,222.46568322019579,0.0817900549274093,0.07272972449784113,0.051350356141322454,378.1195616872754,305.7760708187106,256.0388810787201,0.06748136793319919,0.025295437956255003,0.05090825896479956
2020-08-24,282.6540916909214,240.57618710603603,223.4065902050972,0.08036547307772982,0.07156062554291932,0.050756358147779644,379.1324182893719,305.66826849441554,257.1468217037201,0.06290498528574436,0.025280610492994227,0.05048541430613401
2020-08-25,283.91600741472206,241.4689871249188,223.81830206861497,0.07767699401589206,0.06925682925590552,0.04942974615241466,379.2906144374814,305.04130090827965,257.61048893814086,0.060153772674416364,0.02600636612639412,0.04928102679226801
2020-08-26,286.1911560643192,243.17854316797147,224.8839048802376,0.07597111884627222,0.06762417876640937,0.047932965608437884,380.3804862592663,305.01010878906277,258.0067867046356,0.05308568634808775,0.025345746260585732,0.046054607293616316
2020-08-27,284.82916175203286,242.05687072439085,223.9288807015419,0.07820987812080495,0.07011798366316907,0.0510380526904398,378.8557373716321,303.94999705390956,257.02870654468535,0.054428389167649964,0.02729710477431523,0.04841337131025894
2020-08-28,286.5619849680897,243.39976556062587,224.8722321515083,0.0792620306503298,0.07117690115350603,0.05210981738143772,380.0918404884304,304.37523085670495,257.6573030225754,0.05480663933851121,0.02791559054983125,0.048670281198600035
2020-08-31,285.55356416635476,242.70017049436458,224.5882732216835,0.07964205696393589,0.07118311851442193,0.051330382908798586,380.0028710435833,305.02825401191734,257.8581659433365,0.05035984231095065,0.029167164889422437,0.046914990126214445
2020-09-01,288.093920168018,244.67132099218256,225.97929169874192,0.08252796021007061,0.07390357782127818,0.05357208135377951,381.7608415924038,305.6777437892916,258.7654616737365,0.049777681358984756,0.029300437024443637,0.04663976539133011
2020-09-02,290.26616039438215,246.36381909322628,227.1916279393196,0.08370314731948911,0.0752676575396959,0.055333692936339766,383.3804711645092,306.312270598221,259.61170525684355,0.04798386568259121,0.03005191573359846,0.04694305935569751
2020-09-03,283.777969484615,241.48237056608093,224.13254426584243,0.11767566013721291,0.10488924676026058,0.07381261260404452,380.1647266376461,306.33107994232194,258.41623336868287,0.05354093658789567,0.029396808596583467,0.04863974599403973
2020-09-04,282.3676977734563,240.28253502359286,223.01885450525282,0.1186835075858465,0.10607320931163156,0.07560562703580459,378.32229883060114,304.8095659065248,257.1563276878357,0.055474629677547835,0.03349333839912573,0.05132917361379254
2020-09-08,277.63401550378774,236.7463573687543,220.8684373526573,0.1324362080263044,0.11788461151622327,0.08259906687791424,376.2264819644894,305.10075021476763,256.487773626709,0.05673682004344418,0.033818859828521945,0.051818282633663476
