,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-04,3161.159912109375,4564.22998046875,845.219970703125,13509.7802734375,1445.56005859375,1006.5399780273438,7924.240234375,3161.159912109375,4564.22998046875,845.219970703125,13509.7802734375,1445.56005859375,1006.5399780273438,7924.240234375,3257.14990234375,4732.93017578125,875.5999755859375,13883.8701171875,1500.949951171875,1042.1600341796875,8107.68994140625,3109.159912109375,4491.85986328125,833.5999755859375,13459.6103515625,1426.4100341796875,997.0,7849.83984375,3160.39990234375,4559.97998046875,869.75,13857.2900390625,1465.77001953125,1042.1600341796875,8030.2001953125,169385300.0,186889600.0,5860390000.0,1862633600.0,2020110000.0,402200.0,147900000.0
2008-12-05,2988.010009765625,4381.47021484375,876.0700073242188,13846.08984375,1509.31005859375,1028.1300048828125,7917.509765625,2988.010009765625,4381.47021484375,876.0700073242188,13846.08984375,1509.31005859375,1028.1300048828125,7917.509765625,3128.429931640625,4530.7001953125,879.4199829101562,13875.1396484375,1510.3900146484375,1032.6800537109375,8024.330078125,2956.75,4321.64013671875,818.4099731445312,13656.919921875,1404.800048828125,1008.2999877929688,7908.64990234375,3118.739990234375,4529.2001953125,844.4299926757812,13718.919921875,1426.9300537109375,1017.47998046875,7975.0498046875,170763500.0,176909100.0,6165370000.0,1750566000.0,2177720000.0,401600.0,139400000.0
2008-12-08,3247.47998046875,4715.8798828125,909.7000122070312,15044.8701171875,1571.739990234375,1105.050048828125,8329.0498046875,3247.47998046875,4715.8798828125,909.7000122070312,15044.8701171875,1571.739990234375,1105.050048828125,8329.0498046875,3253.27001953125,4775.7099609375,918.5700073242188,15044.8701171875,1583.81005859375,1111.27001953125,8358.26953125,3154.030029296875,4548.8701171875,882.7100219726562,14303.25,1536.7099609375,1037.6400146484375,7959.009765625,3190.5,4548.8701171875,882.7100219726562,14303.25,1541.43994140625,1041.4100341796875,7970.68994140625,191470600.0,186376800.0,6553600000.0,3219421000.0,2290810000.0,541800.0,138900000.0
2008-12-09,3297.800048828125,4779.10986328125,888.6699829101562,14753.2197265625,1547.3399658203125,1105.8399658203125,8395.8701171875,3297.800048828125,4779.10986328125,888.6699829101562,14753.2197265625,1547.3399658203125,1105.8399658203125,8395.8701171875,3342.840087890625,4850.39013671875,916.260009765625,15205.3203125,1602.9200439453125,1120.6600341796875,8499.599609375,3198.510009765625,4622.240234375,885.3800048828125,14717.4697265625,1538.25,1092.489990234375,8314.849609375,3211.14990234375,4673.52001953125,906.47998046875,15032.330078125,1546.5400390625,1116.0899658203125,8362.3701171875,199281200.0,172239300.0,5693110000.0,2440344400.0,2246470000.0,486500.0,150800000.0
2008-12-10,3320.31005859375,4804.8798828125,899.239990234375,15577.740234375,1565.47998046875,1145.8699951171875,8660.240234375,3320.31005859375,4804.8798828125,899.239990234375,15577.740234375,1565.47998046875,1145.8699951171875,8660.240234375,3331.300048828125,4839.14013671875,908.27001953125,15578.9599609375,1584.1600341796875,1155.0799560546875,8704.919921875,3261.56005859375,4742.89990234375,885.4500122070312,14946.0,1542.0799560546875,1105.7099609375,8376.0,3310.06005859375,4810.47998046875,892.1699829101562,14946.0,1563.6600341796875,1112.43994140625,8376.0,141428000.0,142199700.0,5942130000.0,2684204000.0,1955600000.0,562100.0,155700000.0
2008-12-11,3306.1298828125,4767.2001953125,873.5900268554688,15613.900390625,1507.8800048828125,1154.4300537109375,8720.5498046875,3306.1298828125,4767.2001953125,873.5900268554688,15613.900390625,1507.8800048828125,1154.4300537109375,8720.5498046875,3342.719970703125,4822.2099609375,904.6300048828125,15781.0498046875,1568.6099853515625,1166.27001953125,8720.5498046875,3263.14990234375,4710.0400390625,868.72998046875,15337.73046875,1501.699951171875,1135.5,8519.1103515625,3309.0,4791.56005859375,898.3499755859375,15533.6201171875,1548.469970703125,1145.06005859375,8642.259765625,129274700.0,138754900.0,5513840000.0,2477378600.0,2018190000.0,576700.0,162100000.0
2008-12-12,3213.60009765625,4663.3701171875,879.72998046875,14758.3896484375,1540.719970703125,1103.8199462890625,8235.8701171875,3213.60009765625,4663.3701171875,879.72998046875,14758.3896484375,1540.719970703125,1103.8199462890625,8235.8701171875,3242.3701171875,4699.06005859375,883.239990234375,15393.08984375,1543.0400390625,1152.989990234375,8610.73046875,3114.77001953125,4521.52001953125,851.3499755859375,14479.23046875,1478.030029296875,1089.93994140625,8087.990234375,3172.18994140625,4660.0498046875,871.7899780273438,15287.7001953125,1482.550048828125,1128.6600341796875,8599.1201171875,0.0,172964700.0,5959590000.0,2916320800.0,1869900000.0,622300.0,226600000.0
2008-12-15,3185.659912109375,4654.81982421875,868.5700073242188,15046.9501953125,1508.3399658203125,1158.18994140625,8664.66015625,3185.659912109375,4654.81982421875,868.5700073242188,15046.9501953125,1508.3399658203125,1158.18994140625,8664.66015625,3269.110107421875,4773.31982421875,884.6300048828125,15386.900390625,1544.1600341796875,1164.719970703125,8700.169921875,3171.64990234375,4627.4599609375,857.719970703125,15007.419921875,1491.3599853515625,1138.4200439453125,8349.849609375,3258.25,4718.39013671875,881.0700073242188,15363.490234375,1544.1600341796875,1138.4200439453125,8349.849609375,121986800.0,115337700.0,4982390000.0,2021422000.0,1677890000.0,485400.0,129300000.0
2008-12-16,3251.659912109375,4729.91015625,913.1799926757812,15130.2099609375,1589.8900146484375,1161.56005859375,8568.01953125,3251.659912109375,4729.91015625,913.1799926757812,15130.2099609375,1589.8900146484375,1161.56005859375,8568.01953125,3251.659912109375,4758.27001953125,914.6599731445312,15217.25,1589.8900146484375,1165.2900390625,8634.259765625,3176.699951171875,4655.8701171875,871.530029296875,14819.73046875,1526.0,1137.050048828125,8471.240234375,3186.429931640625,4663.35986328125,871.530029296875,15018.4599609375,1526.06005859375,1148.6800537109375,8608.400390625,131834400.0,152121400.0,6009780000.0,1661605200.0,2180960000.0,626700.0,132100000.0
2008-12-17,3241.919921875,4708.3798828125,904.4199829101562,15460.51953125,1579.31005859375,1169.75,8612.51953125,3241.919921875,4708.3798828125,904.4199829101562,15460.51953125,1579.31005859375,1169.75,8612.51953125,3305.02001953125,4784.41015625,918.8499755859375,15557.4501953125,1598.3299560546875,1196.3699951171875,8741.240234375,3187.719970703125,4639.169921875,895.9400024414062,15179.3798828125,1560.050048828125,1146.0400390625,8425.66015625,3281.820068359375,4768.7099609375,908.1599731445312,15544.9697265625,1568.8800048828125,1190.0899658203125,8658.2197265625,173590500.0,163026100.0,5907380000.0,2180481600.0,2111370000.0,647800.0,148400000.0
2008-12-18,3234.14990234375,4756.39990234375,885.280029296875,15497.8095703125,1552.3699951171875,1175.9100341796875,8667.23046875,3234.14990234375,4756.39990234375,885.280029296875,15497.8095703125,1552.3699951171875,1175.9100341796875,8667.23046875,3260.010009765625,4784.72021484375,911.02001953125,15548.259765625,1591.699951171875,1189.8299560546875,8728.3603515625,3196.909912109375,4715.81982421875,877.4400024414062,15301.16015625,1535.3800048828125,1164.5999755859375,8534.83984375,3246.860107421875,4730.10009765625,905.97998046875,15335.2998046875,1583.1700439453125,1183.3800048828125,8565.16015625,157125600.0,132174300.0,5675000000.0,1883006200.0,2092320000.0,557800.0,138900000.0
2008-12-19,3225.89990234375,4696.7001953125,887.8800048828125,15127.509765625,1564.3199462890625,1180.969970703125,8588.51953125,3225.89990234375,4696.7001953125,887.8800048828125,15127.509765625,1564.3199462890625,1180.969970703125,8588.51953125,3248.919921875,4785.31982421875,905.469970703125,15444.2802734375,1593.3499755859375,1194.52001953125,8743.2197265625,3146.820068359375,4647.1298828125,883.02001953125,15014.98046875,1557.050048828125,1171.3800048828125,8570.5595703125,3190.14990234375,4720.8798828125,886.9600219726562,15235.2197265625,1572.75,1174.239990234375,8640.2197265625,213878600.0,294043500.0,6705310000.0,2420226800.0,2651440000.0,685000.0,138000000.0
2008-12-22,3151.360107421875,4639.02001953125,871.6300048828125,14622.3896484375,1532.3499755859375,1179.6099853515625,8723.7802734375,3151.360107421875,4639.02001953125,871.6300048828125,14622.3896484375,1532.3499755859375,1179.6099853515625,8723.7802734375,3209.35009765625,4701.10986328125,887.3699951171875,15227.4296875,1563.7900390625,1201.1400146484375,8751.1796875,3151.360107421875,4575.52001953125,857.0900268554688,14622.3896484375,1503.6600341796875,1167.6300048828125,8593.759765625,3201.659912109375,4693.66015625,887.2000122070312,15177.1201171875,1562.1700439453125,1189.8499755859375,8602.5,121440900.0,138374400.0,4869850000.0,1413014300.0,1629320000.0,450600.0,109800000.0
2008-12-23,3128.409912109375,4629.3798828125,863.1599731445312,14220.7900390625,1521.5400390625,1144.31005859375,,3128.409912109375,4629.3798828125,863.1599731445312,14220.7900390625,1521.5400390625,1144.31005859375,,3188.419921875,4718.60009765625,880.4400024414062,14491.75,1548.43994140625,1175.3199462890625,,3128.409912109375,4622.97021484375,860.0999755859375,14084.8603515625,1512.5400390625,1140.1300048828125,,3154.39990234375,4633.47021484375,874.3099975585938,14472.0302734375,1539.3699951171875,1168.1500244140625,,89696200.0,106816600.0,4051970000.0,1494154600.0,1331050000.0,436400.0,
2008-12-24,3116.2099609375,,868.1500244140625,14184.1396484375,1524.9000244140625,1128.510009765625,8517.099609375,3116.2099609375,,868.1500244140625,14184.1396484375,1524.9000244140625,1128.510009765625,8517.099609375,3150.22998046875,,869.7899780273438,14300.7001953125,1527.22998046875,1143.6800537109375,8631.830078125,3094.68994140625,,861.4400024414062,13855.8896484375,1516.1500244140625,1113.1700439453125,8476.6904296875,3111.02001953125,,863.8699951171875,13855.8896484375,1525.1500244140625,1140.0799560546875,8630.25,30572600.0,,1546550000.0,865498700.0,490990000.0,407800.0,100800000.0
2008-12-25,,,,,,,8599.5,,,,,,,8599.5,,,,,,,8599.5,,,,,,,8531.16015625,,,,,,,8531.509765625,,,,,,,61200000.0
2008-12-26,,,872.7999877929688,,1530.239990234375,1117.8599853515625,8739.51953125,,,872.7999877929688,,1530.239990234375,1117.8599853515625,8739.51953125,,,873.739990234375,,1532.1300048828125,1134.5699462890625,8740.759765625,,,866.52001953125,,1518.969970703125,1108.8599853515625,8611.3603515625,,,869.510009765625,,1531.199951171875,1128.5400390625,8642.1396484375,,,1880050000.0,,592760000.0,345500.0,75800000.0
2008-12-29,3130.719970703125,4704.85986328125,869.4199829101562,14328.48046875,1510.3199462890625,1117.5899658203125,8747.169921875,3130.719970703125,4704.85986328125,869.4199829101562,14328.48046875,1510.3199462890625,1117.5899658203125,8747.169921875,3169.25,4732.85009765625,873.7000122070312,14332.01953125,1530.9200439453125,1118.3499755859375,8763.669921875,3105.070068359375,4655.91015625,857.0700073242188,13924.3203125,1493.449951171875,1084.260009765625,8638.599609375,3139.239990234375,4660.169921875,872.3699951171875,14080.8603515625,1529.5400390625,1109.4000244140625,8726.3095703125,58312200.0,100697000.0,3323430000.0,1046621500.0,1186240000.0,312500.0,83200000.0
2008-12-30,3217.1298828125,4810.2001953125,890.6400146484375,14235.5,1550.699951171875,1124.469970703125,,3217.1298828125,4810.2001953125,890.6400146484375,14235.5,1550.699951171875,1124.469970703125,,3217.1298828125,4810.41015625,891.1199951171875,14513.48046875,1550.699951171875,1144.239990234375,,3151.030029296875,4754.22021484375,870.5800170898438,14189.080078125,1517.260009765625,1121.3199462890625,,3160.429931640625,4754.22021484375,870.5800170898438,14476.740234375,1521.1800537109375,1124.5999755859375,,65048600.0,92359500.0,3627800000.0,1441715600.0,1374180000.0,357900.0,
2008-12-31,3217.969970703125,,903.25,14387.48046875,1577.030029296875,,,3217.969970703125,,903.25,14387.48046875,1577.030029296875,,,3264.5,,910.3200073242188,14527.099609375,1586.81005859375,,,3217.969970703125,,889.6699829101562,14302.150390625,1548.8800048828125,,,3242.300048828125,,890.5900268554688,14377.509765625,1550.8699951171875,,,39347200.0,,4172940000.0,1612195500.0,1521220000.0,,
2009-01-02,3349.68994140625,4973.06982421875,931.7999877929688,15042.8095703125,1632.2099609375,1157.4000244140625,,3349.68994140625,4973.06982421875,931.7999877929688,15042.8095703125,1632.2099609375,1157.4000244140625,,3349.68994140625,4974.72998046875,934.72998046875,15042.8095703125,1636.030029296875,1157.4000244140625,,3219.550048828125,4838.490234375,899.3499755859375,14412.1201171875,1571.97998046875,1118.8399658203125,,3240.75,4856.85009765625,902.989990234375,14448.2197265625,1578.8699951171875,1132.8699951171875,,76923000.0,91772100.0,4048270000.0,1752401800.0,1438410000.0,340800.0,
2009-01-05,3359.919921875,4983.990234375,927.4500122070312,15563.3095703125,1628.030029296875,1173.5699462890625,9043.1201171875,3359.919921875,4983.990234375,927.4500122070312,15563.3095703125,1628.030029296875,1173.5699462890625,9043.1201171875,3382.85009765625,5034.85009765625,936.6300048828125,15563.3095703125,1640.4599609375,1185.219970703125,9127.3798828125,3323.1201171875,4949.35986328125,919.530029296875,15128.3203125,1604.6300048828125,1166.6600341796875,8987.3603515625,3381.280029296875,5010.18017578125,929.1699829101562,15349.330078125,1621.47998046875,1180.97998046875,8991.2099609375,121291200.0,150630500.0,5413910000.0,2172620600.0,1816580000.0,414800.0,84900000.0
2009-01-06,3396.219970703125,5026.31005859375,934.7000122070312,15509.509765625,1652.3800048828125,1194.280029296875,9080.83984375,3396.219970703125,5026.31005859375,934.7000122070312,15509.509765625,1652.3800048828125,1194.280029296875,9080.83984375,3426.0400390625,5111.02001953125,943.8499755859375,15651.6103515625,1665.6300048828125,1203.5899658203125,9171.0302734375,3339.2900390625,4960.2099609375,927.280029296875,15367.9296875,1636.25,1179.93994140625,9029.9404296875,3372.780029296875,4992.669921875,931.1699829101562,15612.4697265625,1642.3699951171875,1183.52001953125,9130.009765625,131786400.0,120803000.0,5392620000.0,2484472200.0,2137640000.0,444200.0,154800000.0
2009-01-07,3346.090087890625,4937.47021484375,906.6500244140625,14987.4599609375,1599.06005859375,1228.1700439453125,9239.240234375,3346.090087890625,4937.47021484375,906.6500244140625,14987.4599609375,1599.06005859375,1228.1700439453125,9239.240234375,3403.330078125,5010.97021484375,927.4500122070312,15763.5498046875,1625.3699951171875,1228.56005859375,9325.349609375,3316.60009765625,4914.22021484375,902.3699951171875,14976.740234375,1588.199951171875,1195.199951171875,9106.0498046875,3378.989990234375,5008.6201171875,927.4500122070312,15759.5302734375,1621.6300048828125,1198.8499755859375,9133.7998046875,143934600.0,137572000.0,4704940000.0,9799120000.0,2020170000.0,568600.0,205600000.0
2009-01-08,3324.330078125,4879.91015625,909.72998046875,14415.91015625,1617.010009765625,1205.699951171875,8876.419921875,3324.330078125,4879.91015625,909.72998046875,14415.91015625,1617.010009765625,1205.699951171875,8876.419921875,3346.280029296875,4917.6201171875,910.0,14755.8095703125,1617.010009765625,1218.4300537109375,9148.830078125,3269.800048828125,4820.080078125,896.8099975585938,14334.150390625,1584.280029296875,1195.1500244140625,8876.419921875,3308.639892578125,4897.16015625,905.72998046875,14755.8095703125,1590.25,1212.699951171875,9143.2099609375,117238100.0,156333900.0,4991550000.0,4374435600.0,1968160000.0,472300.0,149900000.0
2009-01-09,3299.5,4783.89013671875,890.3499755859375,14377.4404296875,1571.5899658203125,1180.9599609375,8836.7998046875,3299.5,4783.89013671875,890.3499755859375,14377.4404296875,1571.5899658203125,1180.9599609375,8836.7998046875,3368.300048828125,4932.66015625,911.9299926757812,14673.599609375,1617.260009765625,1220.5899658203125,8956.849609375,3271.030029296875,4743.97021484375,888.3099975585938,14297.41015625,1569.8699951171875,1179.06005859375,8773.2001953125,3337.840087890625,4891.580078125,909.9099731445312,14530.830078125,1617.050048828125,1214.5,8932.7099609375,110150500.0,162262500.0,4716500000.0,3332496400.0,1907390000.0,443500.0,137000000.0
2009-01-12,3246.1201171875,4719.6201171875,870.260009765625,13971.0,1538.7900390625,1156.75,,3246.1201171875,4719.6201171875,870.260009765625,13971.0,1538.7900390625,1156.75,,3305.4599609375,4791.9599609375,890.4000244140625,14312.259765625,1573.4599609375,1177.18994140625,,3236.469970703125,4708.5,864.3200073242188,13895.0400390625,1528.0,1150.4100341796875,,3287.580078125,4765.3798828125,890.4000244140625,14312.259765625,1573.449951171875,1170.68994140625,,103393400.0,116129200.0,4725050000.0,4111599600.0,1763590000.0,352700.0,
2009-01-13,3197.889892578125,4636.93994140625,871.7899780273438,13668.0498046875,1546.4599609375,1167.7099609375,8413.91015625,3197.889892578125,4636.93994140625,871.7899780273438,13668.0498046875,1546.4599609375,1167.7099609375,8413.91015625,3234.52001953125,4704.509765625,877.02001953125,14118.9296875,1557.949951171875,1168.0400390625,8732.9296875,3154.2900390625,4596.490234375,862.02001953125,13644.5400390625,1527.469970703125,1133.93994140625,8405.5,3232.25,4704.509765625,869.7899780273438,13930.26953125,1537.4200439453125,1147.989990234375,8732.6298828125,140367100.0,146029600.0,5567460000.0,3480885600.0,1965570000.0,381500.0,135600000.0
2009-01-14,3052.0,4422.35009765625,842.6199951171875,13704.6103515625,1489.6400146484375,1182.6800537109375,8438.4501953125,3052.0,4422.35009765625,842.6199951171875,13704.6103515625,1489.6400146484375,1182.6800537109375,8438.4501953125,3219.3701171875,4670.83984375,867.280029296875,14019.0302734375,1528.6500244140625,1184.52001953125,8516.0703125,3018.06005859375,4379.8798828125,836.9299926757812,13674.9599609375,1485.260009765625,1151.800048828125,8359.16015625,3216.8798828125,4661.83984375,867.280029296875,13807.0302734375,1521.7099609375,1161.010009765625,8425.75,170760500.0,204723700.0,5407880000.0,1537668800.0,1919980000.0,358900.0,132700000.0
2009-01-15,2995.8798828125,4336.72998046875,843.739990234375,13242.9599609375,1511.8399658203125,1111.3399658203125,8023.31005859375,2995.8798828125,4336.72998046875,843.739990234375,13242.9599609375,1511.8399658203125,1111.3399658203125,8023.31005859375,3071.550048828125,4451.31982421875,851.5900268554688,13300.75,1521.5799560546875,1145.4100341796875,8309.3798828125,2962.56005859375,4295.759765625,817.0399780273438,12904.0498046875,1456.719970703125,1108.1500244140625,7997.72998046875,3056.949951171875,4434.22021484375,841.989990234375,13136.23046875,1489.4599609375,1138.469970703125,8309.3798828125,171376700.0,184321200.0,7807350000.0,4146204000.0,2507870000.0,366500.0,158300000.0
2009-01-16,3016.75,4366.27978515625,850.1199951171875,13255.509765625,1529.3299560546875,1135.199951171875,8230.150390625,3016.75,4366.27978515625,850.1199951171875,13255.509765625,1529.3299560546875,1135.199951171875,8230.150390625,3107.85009765625,4474.85986328125,858.1300048828125,13423.240234375,1538.8199462890625,1135.7900390625,8283.91015625,3009.5,4357.81982421875,830.6599731445312,13113.4501953125,1490.3499755859375,1109.68994140625,8067.47021484375,3059.2099609375,4395.7900390625,844.4500122070312,13278.9697265625,1532.469970703125,1120.68994140625,8125.2001953125,168809900.0,177919500.0,6786040000.0,3467109600.0,2235070000.0,335700.0,140600000.0
2009-01-19,2989.68994140625,4316.14013671875,,13339.990234375,,1150.6500244140625,8256.849609375,2989.68994140625,4316.14013671875,,13339.990234375,,1150.6500244140625,8256.849609375,3083.389892578125,4452.56982421875,,13519.1796875,,1159.8800048828125,8351.6796875,2949.639892578125,4249.91015625,,13097.5,,1141.31005859375,8221.83984375,3069.919921875,4409.8798828125,,13414.08984375,,1146.0899658203125,8318.259765625,122394500.0,144559500.0,,2194428800.0,,370300.0,102600000.0
2009-01-20,2925.280029296875,4239.85009765625,805.219970703125,12959.76953125,1440.8599853515625,1126.81005859375,8065.7900390625,2925.280029296875,4239.85009765625,805.219970703125,12959.76953125,1440.8599853515625,1126.81005859375,8065.7900390625,3031.550048828125,4382.10986328125,849.6400146484375,13160.8701171875,1521.8499755859375,1136.47998046875,8190.419921875,2912.530029296875,4222.759765625,804.469970703125,12816.25,1440.8599853515625,1115.0699462890625,7962.4599609375,2984.81005859375,4297.419921875,849.6400146484375,12854.400390625,1520.760009765625,1136.1600341796875,8187.14013671875,149771200.0,163113600.0,6375230000.0,2521573600.0,1989610000.0,319500.0,127900000.0
2009-01-21,2905.570068359375,4261.14990234375,840.239990234375,12583.6298828125,1507.0699462890625,1103.6099853515625,7901.64013671875,2905.570068359375,4261.14990234375,840.239990234375,12583.6298828125,1507.0699462890625,1103.6099853515625,7901.64013671875,2947.64990234375,4313.68994140625,841.719970703125,12762.5400390625,1507.52001953125,1118.4000244140625,8009.22021484375,2841.8701171875,4140.259765625,804.2999877929688,12439.1298828125,1444.9000244140625,1085.719970703125,7829.2998046875,2885.090087890625,4208.18994140625,806.77001953125,12534.599609375,1466.4000244140625,1087.4300537109375,7949.9599609375,228844300.0,175217500.0,6467830000.0,3303948000.0,2120080000.0,334600.0,147100000.0
2009-01-22,2869.6201171875,4219.419921875,827.5,12657.990234375,1465.489990234375,1116.22998046875,8051.740234375,2869.6201171875,4219.419921875,827.5,12657.990234375,1465.489990234375,1116.22998046875,8051.740234375,2981.10009765625,4368.47021484375,839.739990234375,12895.25,1492.469970703125,1127.3499755859375,8051.740234375,2864.739990234375,4197.02001953125,811.2899780273438,12657.099609375,1444.0799560546875,1106.739990234375,7809.89013671875,2964.659912109375,4313.35986328125,839.739990234375,12844.3701171875,1470.8499755859375,1125.219970703125,7988.2998046875,163124100.0,140286900.0,5843830000.0,1878278600.0,2286190000.0,346800.0,142600000.0
2009-01-23,2849.139892578125,4178.93994140625,831.9500122070312,12578.599609375,1477.2900390625,1093.4000244140625,7745.25,2849.139892578125,4178.93994140625,831.9500122070312,12578.599609375,1477.2900390625,1093.4000244140625,7745.25,2885.6201171875,4222.009765625,838.6099853515625,12734.7998046875,1495.27001953125,1105.4300537109375,7965.41015625,2770.090087890625,4067.429931640625,806.0700073242188,12469.83984375,1434.0799560546875,1087.6600341796875,7745.25,2869.22998046875,4204.0,822.1599731445312,12542.009765625,1440.780029296875,1105.4300537109375,7965.41015625,169838300.0,153362300.0,5832160000.0,2198158200.0,2210840000.0,268200.0,119800000.0
2009-01-26,2955.3701171875,4326.8701171875,836.5700073242188,,1489.4599609375,,7682.14013671875,2955.3701171875,4326.8701171875,836.5700073242188,,1489.4599609375,,7682.14013671875,2968.110107421875,4371.52001953125,852.530029296875,,1514.3800048828125,,7807.16015625,2834.5400390625,4145.1201171875,827.6900024414062,,1470.81005859375,,7671.0400390625,2838.739990234375,4165.7099609375,832.5,,1479.97998046875,,7714.259765625,170960700.0,151593000.0,6039940000.0,,1815400000.0,,115000000.0
2009-01-27,2954.530029296875,4323.419921875,845.7100219726562,,1504.9000244140625,,8061.06982421875,2954.530029296875,4323.419921875,845.7100219726562,,1504.9000244140625,,8061.06982421875,2970.949951171875,4360.7900390625,850.4500122070312,,1513.2099609375,,8115.14990234375,2907.639892578125,4264.97021484375,835.4000244140625,,1488.81005859375,,7782.06982421875,2970.449951171875,4322.990234375,837.2999877929688,,1494.1199951171875,,7782.89990234375,155556600.0,128339900.0,5353260000.0,,1784110000.0,,152500000.0
2009-01-28,3076.010009765625,4518.72021484375,874.0900268554688,,1558.3399658203125,1157.97998046875,8106.2900390625,3076.010009765625,4518.72021484375,874.0900268554688,,1558.3399658203125,1157.97998046875,8106.2900390625,3085.68994140625,4533.7001953125,877.8599853515625,,1568.3299560546875,1160.18994140625,8171.6298828125,2989.679931640625,4347.77978515625,845.72998046875,,1530.030029296875,1122.3299560546875,7936.58984375,2998.35009765625,4347.77978515625,845.72998046875,,1530.47998046875,1123.22998046875,8052.25,188188100.0,172048600.0,6199180000.0,,2122250000.0,345300.0,140000000.0
2009-01-29,3009.75,4428.10986328125,845.1400146484375,13154.4296875,1507.8399658203125,1166.56005859375,8251.240234375,3009.75,4428.10986328125,845.1400146484375,13154.4296875,1507.8399658203125,1166.56005859375,8251.240234375,3064.139892578125,4501.43994140625,868.8900146484375,13560.0703125,1537.8399658203125,1179.1500244140625,8305.3798828125,2986.010009765625,4393.97998046875,844.1500244140625,13109.26953125,1505.699951171875,1160.75,8138.990234375,3054.14990234375,4495.740234375,868.8900146484375,13560.0703125,1537.469970703125,1165.8199462890625,8201.16015625,153131800.0,142050200.0,5067060000.0,2662270000.0,1932100000.0,384700.0,160300000.0
2009-01-30,2973.919921875,4338.35009765625,825.8800048828125,13278.2099609375,1476.4200439453125,1162.1099853515625,7994.0498046875,2973.919921875,4338.35009765625,825.8800048828125,13278.2099609375,1476.4200439453125,1162.1099853515625,7994.0498046875,3028.090087890625,4454.39013671875,851.6599731445312,13390.1201171875,1523.449951171875,1163.760009765625,8142.8798828125,2949.389892578125,4312.169921875,821.6699829101562,12899.5703125,1472.510009765625,1144.52001953125,7922.39013671875,2999.4599609375,4420.330078125,845.6900024414062,12958.080078125,1519.4599609375,1147.5699462890625,8142.8798828125,178904700.0,145201400.0,5350580000.0,3689336800.0,2054590000.0,377000.0,148000000.0
2009-02-02,2930.050048828125,4271.0400390625,825.4400024414062,12861.490234375,1494.4300537109375,1146.949951171875,7873.97998046875,2930.050048828125,4271.0400390625,825.4400024414062,12861.490234375,1494.4300537109375,1146.949951171875,7873.97998046875,2940.6298828125,4309.18994140625,830.780029296875,13239.5,1502.719970703125,1170.699951171875,7955.75,2867.679931640625,4198.14990234375,812.8699951171875,12733.349609375,1460.510009765625,1136.3699951171875,7795.27001953125,2929.18994140625,4309.169921875,823.0900268554688,13194.0,1460.8499755859375,1145.8699951171875,7908.509765625,125600900.0,111287200.0,5673270000.0,2005490000.0,1987080000.0,374600.0,159700000.0
2009-02-03,2982.389892578125,4374.9599609375,838.510009765625,12776.8896484375,1516.300048828125,1163.199951171875,7825.509765625,2982.389892578125,4374.9599609375,838.510009765625,12776.8896484375,1516.300048828125,1163.199951171875,7825.509765625,2989.169921875,4385.43994140625,842.5999755859375,13065.9697265625,1521.2099609375,1174.280029296875,8084.41015625,2899.219970703125,4224.52978515625,821.97998046875,12729.0400390625,1479.4200439453125,1137.8299560546875,7800.7998046875,2951.31005859375,4302.52001953125,825.6900024414062,12991.490234375,1499.5899658203125,1152.93994140625,7862.9501953125,138869300.0,130716600.0,5886310000.0,1562248800.0,2049840000.0,347700.0,181500000.0
2009-02-04,3068.989990234375,4492.7900390625,832.22998046875,13063.8896484375,1515.050048828125,1195.3699951171875,8038.93994140625,3068.989990234375,4492.7900390625,832.22998046875,13063.8896484375,1515.050048828125,1195.3699951171875,8038.93994140625,3097.72998046875,4545.52001953125,851.8499755859375,13108.740234375,1549.6400146484375,1195.52001953125,8084.97021484375,2988.449951171875,4372.009765625,829.1799926757812,12975.2998046875,1508.8699951171875,1176.0999755859375,7863.64990234375,3007.9599609375,4388.259765625,837.77001953125,13029.419921875,1517.18994140625,1183.219970703125,7897.240234375,174172400.0,139793300.0,6420450000.0,2070871000.0,2197050000.0,450200.0,156800000.0
