Date,High,Low,Open,Close,Volume,Adj Close
2003-12-15,102.25,101.8499984741211,102.19999694824219,102.08999633789062,21100.0,57.720069885253906
2003-12-16,102.19000244140625,101.9000015258789,102.0999984741211,102.1500015258789,61500.0,57.75398635864258
2003-12-17,102.55000305175781,102.16000366210938,102.44000244140625,102.4000015258789,23100.0,57.89536666870117
2003-12-18,102.63999938964844,102.20999908447266,102.44999694824219,102.55000305175781,33400.0,57.98017883300781
2003-12-19,102.5999984741211,102.36000061035156,102.54000091552734,102.5999984741211,26500.0,58.008445739746094
2003-12-22,102.80000305175781,102.2699966430664,102.69000244140625,102.55000305175781,139700.0,57.98017883300781
2003-12-23,102.5,102.1500015258789,102.38999938964844,102.1500015258789,80300.0,57.75398635864258
2003-12-24,102.48999786376953,102.11000061035156,102.33999633789062,102.2300033569336,16200.0,57.79921340942383
2003-12-26,102.73999786376953,102.30999755859375,102.58999633789062,102.73999786376953,54500.0,58.08758544921875
2003-12-29,102.5999984741211,102.16000366210938,102.5,102.48999786376953,37600.0,57.94623947143555
2003-12-30,102.38999938964844,102.08000183105469,102.29000091552734,102.30000305175781,33800.0,57.838836669921875
2003-12-31,102.1500015258789,102.0,102.0,102.1500015258789,51900.0,57.918739318847656
2004-01-02,102.19000244140625,101.3499984741211,102.1500015258789,101.56999969482422,26100.0,57.58989334106445
2004-01-05,101.69000244140625,101.30000305175781,101.54000091552734,101.69000244140625,63600.0,57.657958984375
2004-01-06,102.19000244140625,101.76000213623047,101.94000244140625,102.1500015258789,151800.0,57.918739318847656
2004-01-07,102.44999694824219,102.1500015258789,102.19999694824219,102.37999725341797,75200.0,58.04922103881836
2004-01-08,102.5,102.12000274658203,102.19999694824219,102.3499984741211,39800.0,58.03215789794922
2004-01-09,103.2699966430664,102.91000366210938,103.13999938964844,103.19999694824219,49800.0,58.51416778564453
2004-01-12,103.25,102.9000015258789,103.19999694824219,102.91000366210938,67600.0,58.34971237182617
2004-01-13,103.18000030517578,102.9000015258789,103.04000091552734,103.1500015258789,21700.0,58.485748291015625
2004-01-14,103.23999786376953,103.05000305175781,103.05000305175781,103.13999938964844,14100.0,58.480106353759766
2004-01-15,103.3499984741211,103.0,103.3499984741211,103.2699966430664,32600.0,58.553794860839844
2004-01-16,103.55000305175781,103.0999984741211,103.4000015258789,103.19000244140625,66800.0,58.508460998535156
2004-01-20,103.29000091552734,102.93000030517578,103.18000030517578,103.0999984741211,51700.0,58.45738983154297
2004-01-21,103.29000091552734,103.01000213623047,103.27999877929688,103.16999816894531,53800.0,58.497093200683594
2004-01-22,103.54000091552734,103.27999877929688,103.37999725341797,103.3499984741211,44100.0,58.59915542602539
2004-01-23,103.79000091552734,103.0,103.77999877929688,103.0999984741211,28700.0,58.45738983154297
2004-01-26,103.08999633789062,102.69999694824219,103.08000183105469,102.69999694824219,31900.0,58.230621337890625
2004-01-27,103.1500015258789,102.80000305175781,102.87999725341797,102.8499984741211,20200.0,58.31565856933594
2004-01-28,103.4000015258789,102.22000122070312,103.13999938964844,102.63999938964844,63000.0,58.19658279418945
2004-01-29,102.54000091552734,102.30000305175781,102.54000091552734,102.4000015258789,50600.0,58.060516357421875
2004-01-30,102.83000183105469,102.5,102.83000183105469,102.5999984741211,105300.0,58.17392349243164
2004-02-02,102.66999816894531,102.3499984741211,102.54000091552734,102.3499984741211,21300.0,58.189842224121094
2004-02-03,102.77999877929688,102.41000366210938,102.77999877929688,102.62999725341797,40300.0,58.34899139404297
2004-02-04,102.69000244140625,102.37000274658203,102.68000030517578,102.63999938964844,37600.0,58.35469055175781
2004-02-05,102.66000366210938,102.2300033569336,102.5999984741211,102.3499984741211,38900.0,58.189842224121094
2004-02-06,102.77999877929688,102.55000305175781,102.63999938964844,102.7699966430664,31600.0,58.42862319946289
2004-02-09,103.0,102.69999694824219,102.93000030517578,102.83999633789062,15800.0,58.468387603759766
2004-02-10,102.87999725341797,102.55000305175781,102.87999725341797,102.62000274658203,31300.0,58.343353271484375
2004-02-11,103.19000244140625,102.45999908447266,102.66999816894531,103.0199966430664,26200.0,58.570770263671875
2004-02-12,103.19999694824219,102.83999633789062,103.19999694824219,103.02999877929688,61400.0,58.57645034790039
2004-02-13,103.48999786376953,103.0,103.2300033569336,103.48999786376953,82500.0,58.837947845458984
2004-02-17,103.30000305175781,103.0,103.27999877929688,103.23999786376953,78300.0,58.695777893066406
2004-02-18,103.5,103.0999984741211,103.44999694824219,103.16000366210938,38800.0,58.65032958984375
2004-02-19,103.30000305175781,102.9000015258789,103.08000183105469,103.2699966430664,21500.0,58.712890625
2004-02-20,103.23999786376953,102.83999633789062,103.2300033569336,102.94999694824219,40700.0,58.530975341796875
2004-02-23,103.25,102.80999755859375,103.08000183105469,103.2300033569336,24300.0,58.69013977050781
2004-02-24,103.38999938964844,103.12000274658203,103.33000183105469,103.13999938964844,40800.0,58.63898849487305
2004-02-25,103.47000122070312,103.19999694824219,103.3499984741211,103.37999725341797,78800.0,58.77544021606445
2004-02-26,103.33999633789062,103.12000274658203,103.33000183105469,103.20999908447266,33700.0,58.6788215637207
2004-02-27,103.5199966430664,103.27999877929688,103.48999786376953,103.48999786376953,34100.0,58.837947845458984
2004-03-01,103.37999725341797,102.9000015258789,103.3499984741211,103.29000091552734,154200.0,58.864219665527344
2004-03-02,103.2300033569336,102.75,103.0999984741211,102.93000030517578,28500.0,58.65899658203125
2004-03-03,103.08000183105469,102.69999694824219,103.08000183105469,102.81999969482422,79900.0,58.5963249206543
2004-03-04,103.0999984741211,102.83000183105469,103.08000183105469,103.06999969482422,116500.0,58.738826751708984
2004-03-05,103.98999786376953,102.98999786376953,103.9000015258789,103.83000183105469,68900.0,59.17194747924805
2004-03-08,104.19999694824219,103.87000274658203,104.1500015258789,104.18000030517578,44100.0,59.37142562866211
2004-03-09,104.43000030517578,104.05000305175781,104.18000030517578,104.33000183105469,46400.0,59.456851959228516
2004-03-10,104.36000061035156,104.12000274658203,104.30000305175781,104.20999908447266,38800.0,59.388545989990234
2004-03-11,104.54000091552734,103.91000366210938,104.54000091552734,104.44000244140625,56000.0,59.51957321166992
2004-03-12,104.31999969482422,104.01000213623047,104.30000305175781,104.12000274658203,42300.0,59.337223052978516
2004-03-15,104.2699966430664,104.0,104.1500015258789,104.13999938964844,61300.0,59.34855270385742
2004-03-16,104.47000122070312,103.80999755859375,104.08000183105469,104.38999938964844,53200.0,59.49109649658203
2004-03-17,104.58000183105469,104.2300033569336,104.58000183105469,104.33999633789062,28300.0,59.462581634521484
2004-03-18,104.45999908447266,104.0199966430664,104.31999969482422,104.23999786376953,27000.0,59.40559005737305
2004-03-19,104.30000305175781,103.88999938964844,104.23999786376953,104.12999725341797,132500.0,59.342891693115234
2004-03-22,104.41999816894531,104.12000274658203,104.23999786376953,104.4000015258789,23300.0,59.49676513671875
2004-03-23,104.45999908447266,104.16999816894531,104.3499984741211,104.41000366210938,45500.0,59.50246047973633
2004-03-24,104.5199966430664,104.23999786376953,104.5,104.47000122070312,31300.0,59.536678314208984
2004-03-25,104.43000030517578,104.16999816894531,104.3499984741211,104.41000366210938,39000.0,59.50246047973633
2004-03-26,104.3499984741211,103.7699966430664,104.30000305175781,104.05000305175781,102300.0,59.297325134277344
2004-03-29,103.87000274658203,103.45999908447266,103.77999877929688,103.86000061035156,210100.0,59.189002990722656
2004-03-30,103.94999694824219,103.44999694824219,103.93000030517578,103.44999694824219,243200.0,58.95540237426758
2004-03-31,104.08000183105469,103.69999694824219,103.80000305175781,103.94999694824219,105100.0,59.24031448364258
2004-04-01,103.77999877929688,103.37000274658203,103.77999877929688,103.73999786376953,128500.0,59.26887512207031
2004-04-02,102.97000122070312,102.41000366210938,102.41000366210938,102.79000091552734,165600.0,58.72615432739258
2004-04-05,102.3499984741211,102.05000305175781,102.05000305175781,102.16000366210938,77500.0,58.3661994934082
2004-04-06,102.5,102.13999938964844,102.44999694824219,102.44999694824219,54800.0,58.531917572021484
2004-04-07,102.66999816894531,102.19999694824219,102.4800033569336,102.19999694824219,207600.0,58.389034271240234
2004-04-08,102.58999633789062,102.25,102.30000305175781,102.26000213623047,18700.0,58.423343658447266
2004-04-12,102.4000015258789,102.08000183105469,102.3499984741211,102.2300033569336,88400.0,58.40620422363281
2004-04-13,102.0999984741211,101.70999908447266,101.9800033569336,102.05000305175781,110800.0,58.303375244140625
2004-04-14,101.76000213623047,101.27999877929688,101.5,101.75,30400.0,58.13196563720703
2004-04-15,101.7699966430664,101.41999816894531,101.4800033569336,101.5999984741211,40600.0,58.04631042480469
2004-04-16,101.9000015258789,101.5999984741211,101.8499984741211,101.87999725341797,49000.0,58.20625686645508
2004-04-19,102.0,101.62000274658203,101.94999694824219,101.75,115300.0,58.13196563720703
2004-04-20,101.72000122070312,101.30999755859375,101.6500015258789,101.41999816894531,40000.0,57.943424224853516
2004-04-21,101.51000213623047,101.01000213623047,101.05000305175781,101.18000030517578,72700.0,57.80631637573242
2004-04-22,101.69000244140625,101.33000183105469,101.5999984741211,101.55000305175781,41100.0,58.01768493652344
2004-04-23,101.5,101.11000061035156,101.44999694824219,101.3499984741211,90200.0,57.90341567993164
2004-04-26,101.58999633789062,101.04000091552734,101.3499984741211,101.31999969482422,109900.0,57.88628005981445
2004-04-27,101.58999633789062,101.2300033569336,101.44999694824219,101.56999969482422,54200.0,58.02910614013672
2004-04-28,101.58999633789062,101.05999755859375,101.58999633789062,101.0999984741211,36400.0,57.760581970214844
2004-04-29,101.27999877929688,100.62000274658203,101.02999877929688,100.80999755859375,46600.0,57.594932556152344
2004-04-30,101.04000091552734,100.75,100.94000244140625,100.77999877929688,64200.0,57.57777404785156
2004-05-03,100.83000183105469,100.36000061035156,100.6500015258789,100.36000061035156,245200.0,57.491844177246094
2004-05-04,100.94000244140625,100.27999877929688,100.5999984741211,100.54000091552734,41200.0,57.59499740600586
2004-05-05,100.79000091552734,100.30000305175781,100.6500015258789,100.41000366210938,34000.0,57.520503997802734
2004-05-06,100.33999633789062,100.05999755859375,100.25,100.0999984741211,67900.0,57.34292984008789
2004-05-07,99.5,99.1500015258789,99.5,99.25,56800.0,56.855995178222656
2004-05-10,99.48999786376953,99.05999755859375,99.4000015258789,99.0999984741211,77000.0,56.77002716064453
2004-05-11,99.44999694824219,99.01000213623047,99.01000213623047,99.3499984741211,84200.0,56.91328048706055
2004-05-12,99.51000213623047,99.20999908447266,99.44999694824219,99.20999908447266,48900.0,56.83308410644531
2004-05-13,99.26000213623047,98.86000061035156,99.25,99.19000244140625,21200.0,56.821590423583984
2004-05-14,99.54000091552734,99.1500015258789,99.27999877929688,99.20999908447266,53300.0,56.83308410644531
2004-05-17,99.88999938964844,99.66000366210938,99.66000366210938,99.70999908447266,37400.0,57.11948013305664
2004-05-18,99.80000305175781,99.51000213623047,99.73999786376953,99.76000213623047,24000.0,57.14817428588867
2004-05-19,99.63999938964844,99.4000015258789,99.63999938964844,99.58999633789062,31000.0,57.050724029541016
2004-05-20,99.86000061035156,99.58000183105469,99.79000091552734,99.86000061035156,11200.0,57.205413818359375
2004-05-21,99.94999694824219,99.45999908447266,99.94999694824219,99.69999694824219,22300.0,57.11372375488281
2004-05-24,99.83999633789062,99.5999984741211,99.5999984741211,99.77999877929688,39300.0,57.159584045410156
2004-05-25,99.88999938964844,99.68000030517578,99.88999938964844,99.75,44600.0,57.142391204833984
2004-05-26,100.06999969482422,99.9000015258789,99.98999786376953,100.0,35800.0,57.285648345947266
2004-05-27,100.48999786376953,100.1500015258789,100.1500015258789,100.4800033569336,99600.0,57.560604095458984
2004-05-28,100.54000091552734,100.05000305175781,100.54000091552734,100.12999725341797,54900.0,57.36007308959961
2004-06-01,99.88999938964844,99.52999877929688,99.80000305175781,99.69999694824219,39500.0,57.295135498046875
2004-06-02,99.7699966430664,99.5,99.69000244140625,99.73999786376953,196100.0,57.3181266784668
2004-06-03,99.69999694824219,99.5,99.5,99.69999694824219,91900.0,57.295135498046875
2004-06-04,99.58999633789062,99.37999725341797,99.58999633789062,99.48999786376953,30100.0,57.17446517944336
2004-06-07,99.58999633789062,99.19000244140625,99.48999786376953,99.58999633789062,39300.0,57.23194885253906
2004-06-08,99.55000305175781,99.30000305175781,99.48999786376953,99.3499984741211,264400.0,57.09402847290039
2004-06-09,99.38999938964844,99.1500015258789,99.16000366210938,99.37999725341797,90200.0,57.11128616333008
2004-06-10,99.47000122070312,99.0999984741211,99.33999633789062,99.27999877929688,49500.0,57.053802490234375
2004-06-14,99.23999786376953,98.8499984741211,99.0,99.0,73500.0,56.89284896850586
2004-06-15,99.87999725341797,99.41999816894531,99.48999786376953,99.83999633789062,58200.0,57.37558364868164
2004-06-16,99.83999633789062,99.5,99.83999633789062,99.63999938964844,55600.0,57.2606315612793
2004-06-17,99.87000274658203,99.36000061035156,99.63999938964844,99.75,57100.0,57.32386016845703
2004-06-18,100.04000091552734,99.66000366210938,99.80999755859375,99.9000015258789,47700.0,57.410118103027344
2004-06-21,100.02999877929688,99.77999877929688,99.98999786376953,100.02999877929688,31500.0,57.48478698730469
2004-06-22,99.98999786376953,99.75,99.94000244140625,99.98999786376953,39900.0,57.461795806884766
2004-06-23,100.0,99.79000091552734,99.88999938964844,99.91000366210938,24600.0,57.415809631347656
2004-06-24,100.4000015258789,100.12999725341797,100.29000091552734,100.29000091552734,42100.0,57.63421630859375
2004-06-25,100.3499984741211,100.08999633789062,100.23999786376953,100.26000213623047,33200.0,57.61697769165039
2004-06-28,100.05000305175781,99.80000305175781,100.0,99.93000030517578,77500.0,57.427330017089844
2004-06-29,100.0999984741211,99.41000366210938,99.41000366210938,99.75,225700.0,57.32386016845703
2004-06-30,100.55000305175781,100.08999633789062,100.13999938964844,100.54000091552734,23300.0,57.777889251708984
2004-07-01,100.4000015258789,100.0199966430664,100.29000091552734,100.3499984741211,316900.0,57.85112380981445
2004-07-02,101.08999633789062,100.75,100.98999786376953,100.98999786376953,162500.0,58.22003173828125
2004-07-06,101.05000305175781,100.73999786376953,100.98999786376953,100.91999816894531,27900.0,58.17967224121094
2004-07-07,100.94999694824219,100.75,100.87000274658203,100.86000061035156,29700.0,58.145103454589844
2004-07-08,101.0199966430664,100.79000091552734,100.94000244140625,100.97000122070312,74200.0,58.208499908447266
2004-07-09,101.0199966430664,100.66999816894531,100.97000122070312,100.66999816894531,425600.0,58.035587310791016
2004-07-12,100.97000122070312,100.80000305175781,100.80000305175781,100.97000122070312,52600.0,58.208499908447266
2004-07-13,100.88999938964844,100.69000244140625,100.88999938964844,100.86000061035156,52800.0,58.145103454589844
2004-07-14,100.98999786376953,100.73999786376953,100.98999786376953,100.91999816894531,39000.0,58.17967224121094
2004-07-15,100.9000015258789,100.69999694824219,100.70999908447266,100.7300033569336,24600.0,58.07014846801758
2004-07-16,101.4000015258789,101.01000213623047,101.01000213623047,101.4000015258789,58800.0,58.45637512207031
2004-07-19,101.48999786376953,101.2300033569336,101.48999786376953,101.25,13000.0,58.369937896728516
2004-07-20,101.3499984741211,100.80000305175781,101.25,100.9800033569336,62300.0,58.214237213134766
2004-07-21,101.0,100.5999984741211,100.75,100.73999786376953,32900.0,58.07590866088867
2004-07-22,101.0,100.80000305175781,100.98999786376953,100.95999908447266,35000.0,58.202762603759766
2004-07-23,101.19000244140625,100.8499984741211,101.13999938964844,101.19000244140625,41200.0,58.335350036621094
2004-07-26,101.01000213623047,100.70999908447266,101.0,100.72000122070312,81000.0,58.06441879272461
2004-07-27,100.88999938964844,100.29000091552734,100.88999938964844,100.48999786376953,20500.0,57.93181610107422
2004-07-28,100.63999938964844,100.2699966430664,100.48999786376953,100.63999938964844,30800.0,58.018280029296875
2004-07-29,100.69999694824219,100.38999938964844,100.58999633789062,100.41000366210938,48200.0,57.88566207885742
2004-07-30,101.16999816894531,100.70999908447266,100.70999908447266,101.1500015258789,31300.0,58.31229019165039
2004-08-02,101.08000183105469,100.76000213623047,101.08000183105469,100.80000305175781,28200.0,58.29610061645508
2004-08-03,101.06999969482422,100.80000305175781,100.87999725341797,100.94000244140625,77400.0,58.377079010009766
2004-08-04,101.19999694824219,100.79000091552734,100.79000091552734,101.16000366210938,213200.0,58.50428771972656
2004-08-05,101.27999877929688,101.0999984741211,101.16000366210938,101.2300033569336,281500.0,58.54475784301758
2004-08-06,102.13999938964844,101.86000061035156,101.86000061035156,101.87999725341797,44800.0,58.92070388793945
2004-08-09,102.02999877929688,101.80000305175781,101.98999786376953,101.94999694824219,23200.0,58.961143493652344
2004-08-10,102.0,101.62999725341797,101.98999786376953,101.68000030517578,28400.0,58.80501174926758
2004-08-11,101.88999938964844,101.52999877929688,101.68000030517578,101.75,22100.0,58.84550857543945
2004-08-12,101.95999908447266,101.51000213623047,101.51000213623047,101.95999908447266,17600.0,58.966957092285156
2004-08-13,102.16000366210938,102.0,102.1500015258789,102.16000366210938,18500.0,59.0826301574707
2004-08-16,102.04000091552734,101.83999633789062,102.04000091552734,102.04000091552734,16400.0,59.013221740722656
2004-08-17,102.33999633789062,102.0,102.08999633789062,102.33999633789062,271000.0,59.186702728271484
2004-08-18,102.4000015258789,102.01000213623047,102.38999938964844,102.01000213623047,47400.0,58.99587631225586
2004-08-19,102.3499984741211,102.0,102.12000274658203,102.3499984741211,32700.0,59.19255828857422
2004-08-20,102.38999938964844,102.05000305175781,102.38999938964844,102.05000305175781,57900.0,59.01899719238281
2004-08-23,102.16000366210938,101.80999755859375,102.08999633789062,102.08000183105469,40400.0,59.036373138427734
2004-08-24,102.11000061035156,101.73999786376953,101.75,102.08999633789062,39400.0,59.04212951660156
2004-08-25,102.27999877929688,101.98999786376953,102.08999633789062,102.0999984741211,69900.0,59.04789352416992
2004-08-26,102.33999633789062,102.05000305175781,102.19000244140625,102.29000091552734,46800.0,59.15780258178711
2004-08-27,102.43000030517578,102.30999755859375,102.38999938964844,102.36000061035156,50600.0,59.198265075683594
2004-08-30,102.5,102.27999877929688,102.44000244140625,102.45999908447266,50000.0,59.256126403808594
2004-08-31,102.88999938964844,102.41000366210938,102.66000366210938,102.45999908447266,386200.0,59.256126403808594
2004-09-01,102.52999877929688,102.16999816894531,102.30999755859375,102.51000213623047,277800.0,59.46962356567383
2004-09-02,102.41999816894531,102.06999969482422,102.41999816894531,102.0999984741211,27900.0,59.23173141479492
2004-09-03,102.05000305175781,101.55999755859375,101.98999786376953,102.05000305175781,97700.0,59.20273971557617
2004-09-07,102.04000091552734,101.70999908447266,101.88999938964844,102.04000091552734,36100.0,59.19694519042969
2004-09-08,102.38999938964844,101.76000213623047,101.8499984741211,102.3499984741211,87700.0,59.3768424987793
2004-09-09,102.5199966430664,102.12000274658203,102.41999816894531,102.25,49400.0,59.31876754760742
2004-09-10,102.5999984741211,102.33999633789062,102.55000305175781,102.47000122070312,67200.0,59.446388244628906
2004-09-13,102.61000061035156,102.37000274658203,102.47000122070312,102.56999969482422,126000.0,59.504364013671875
2004-09-14,102.69999694824219,102.54000091552734,102.56999969482422,102.68000030517578,86300.0,59.568241119384766
2004-09-15,102.6500015258789,102.5,102.63999938964844,102.62000274658203,124400.0,59.53342819213867
2004-09-16,102.9800033569336,102.47000122070312,102.6500015258789,102.93000030517578,111700.0,59.71326446533203
2004-09-17,102.9000015258789,102.5,102.88999938964844,102.5,59800.0,59.46377944946289
2004-09-20,102.94000244140625,102.5999984741211,102.88999938964844,102.94000244140625,94600.0,59.71906661987305
2004-09-21,102.97000122070312,102.5999984741211,102.94000244140625,102.91000366210938,41400.0,59.7016487121582
2004-09-22,103.25,102.80000305175781,103.04000091552734,103.25,28600.0,59.8989143371582
2004-09-23,103.25,102.80000305175781,103.22000122070312,102.94000244140625,28300.0,59.71906661987305
2004-09-24,103.0,102.69999694824219,102.83999633789062,102.97000122070312,26400.0,59.73646545410156
2004-09-27,103.13999938964844,102.8499984741211,102.86000061035156,102.94000244140625,39100.0,59.71906661987305
2004-09-28,103.19000244140625,102.91999816894531,103.13999938964844,103.11000061035156,47600.0,59.81772994995117
2004-09-29,102.88999938964844,102.5,102.62000274658203,102.5199966430664,225100.0,59.47541046142578
2004-09-30,102.69000244140625,102.30999755859375,102.58999633789062,102.66999816894531,60700.0,59.56245040893555
2004-10-01,102.26000213623047,102.01000213623047,102.26000213623047,102.16999816894531,45500.0,59.45596694946289
2004-10-04,102.19999694824219,101.76000213623047,101.76000213623047,102.19999694824219,23400.0,59.473392486572266
2004-10-05,102.30999755859375,102.0,102.01000213623047,102.19000244140625,139600.0,59.467586517333984
2004-10-06,102.19999694824219,101.87000274658203,102.16999816894531,102.0,128000.0,59.357032775878906
2004-10-07,102.05000305175781,101.8499984741211,101.97000122070312,102.0,39800.0,59.357032775878906
2004-10-08,102.5999984741211,102.26000213623047,102.56999969482422,102.5,29200.0,59.647918701171875
2004-10-11,102.80000305175781,102.36000061035156,102.36000061035156,102.5999984741211,25800.0,59.706180572509766
2004-10-12,102.83000183105469,102.5,102.76000213623047,102.5,34100.0,59.647918701171875
2004-10-13,102.91999816894531,102.41000366210938,102.41000366210938,102.6500015258789,32700.0,59.73525619506836
2004-10-14,103.13999938964844,102.88999938964844,102.9000015258789,103.13999938964844,18900.0,60.020442962646484
2004-10-15,103.0,102.69000244140625,103.0,102.94999694824219,21400.0,59.90987014770508
2004-10-18,102.98999786376953,102.69999694824219,102.98999786376953,102.86000061035156,39700.0,59.857505798339844
2004-10-19,103.04000091552734,102.6500015258789,102.6500015258789,102.91000366210938,32200.0,59.88654327392578
2004-10-20,103.2699966430664,102.91000366210938,102.91000366210938,103.2699966430664,135800.0,60.096038818359375
2004-10-21,103.30000305175781,103.01000213623047,103.19999694824219,103.01000213623047,23100.0,59.94477844238281
2004-10-22,103.27999877929688,103.04000091552734,103.1500015258789,103.26000213623047,25800.0,60.090232849121094
2004-10-25,103.44000244140625,103.11000061035156,103.43000030517578,103.37999725341797,33800.0,60.16004943847656
2004-10-26,103.36000061035156,103.02999877929688,103.25,103.08000183105469,60200.0,59.985450744628906
2004-10-27,103.38999938964844,102.69000244140625,103.37000274658203,102.8499984741211,29100.0,59.851654052734375
2004-10-28,103.12000274658203,102.66000366210938,102.88999938964844,102.97000122070312,76000.0,59.92148971557617
2004-10-29,103.25,102.9800033569336,103.1500015258789,103.23999786376953,61600.0,60.07863235473633
